αἰσχρολογία,SDBG-01,40250
αἰσχρός,SDBG-01,40436
αἰσχρότης,SDBG-01,40614
αἰσχύνη,SDBG-01,40796
αἰσχύνω,SDBG-01,41247
αἰτέω,SDBG-01,41448
αἴτημα,SDBG-01,41775
αἰτία,SDBG-01,41958
αἴτιος,SDBG-01,42714
αἰτίωμα,SDBG-01,43242
αἰφνίδιος,SDBG-01,43424
αἰχμαλωσία,SDBG-01,43613
αἰχμαλωτεύω,SDBG-01,43797
αἰχμαλωτίζω,SDBG-01,43984
αἰχμάλωτος,SDBG-01,44302
αἰών,SDBG-01,44488
αἰώνιος,SDBG-01,46179
ἀκαθαρσία,SDBG-01,46737
ἀκάθαρτος,SDBG-01,47071
ἀκαιρέομαι,SDBG-01,47287
ἀκαίρως,SDBG-01,47461
ἄκακος,SDBG-01,47635
ἄκανθα,SDBG-01,47982
ἀκάνθινος,SDBG-01,48196
ἄκαρπος,SDBG-01,48380
ἀκατάγνωστος,SDBG-01,48710
ἀκατακάλυπτος,SDBG-01,48894
ἀκατάκριτος,SDBG-01,49069
ἀκατάλυτος,SDBG-01,49245
ἀκατάπαυστος,SDBG-01,49428
ἀκαταστασία,SDBG-01,49608
ἀκατάστατος,SDBG-01,49960
Ἁκελδαμάχ,SDBG-01,50148
ἀκέραιος,SDBG-01,50300
ἀκλινής,SDBG-01,50483
ἀκμάζω,SDBG-01,50664
ἀκμήν,SDBG-01,50835
ἀκοή,SDBG-01,51003
ἀκολουθέω,SDBG-01,52089
ἀκούω,SDBG-01,52656
ἀκρασία,SDBG-01,54705
ἀκρατής,SDBG-01,54886
ἄκρατος,SDBG-01,55068
ἀκρίβεια,SDBG-01,55254
ἀκριβής,SDBG-01,55435
ἀκριβόω,SDBG-01,55625
ἀκριβῶς,SDBG-01,55808
ἀκρίς,SDBG-01,55998
ἀκροατήριον,SDBG-01,56196
ἀκροατής,SDBG-01,56374
ἀκροβυστία,SDBG-01,56553
ἀκρογωνιαῖος,SDBG-01,56929
ἀκροθίνιον,SDBG-01,57117
ἄκρον,SDBG-01,57308
Ἀκύλας,SDBG-01,57657
ἀκυρόω,SDBG-01,57818
ἀκωλύτως,SDBG-01,58017
ἄκων,SDBG-01,58200
ἀλάβαστρος,SDBG-01,58387
ἀλαζονεία,SDBG-01,58564
ἀλαζών,SDBG-01,58744
ἀλαλάζω,SDBG-01,58923
ἀλάλητος,SDBG-01,59221
ἄλαλος,SDBG-01,59424
ἀλείφω,SDBG-01,59617
ἀλεκτοροφωνία,SDBG-01,59789
ἀλέκτωρ,SDBG-01,59969
Ἀλεξανδρεύς,SDBG-01,60157
Ἀλεξανδρῖνος,SDBG-01,60308
Ἀλέξανδρος,SDBG-01,60459
ἄλευρον,SDBG-01,61069
ἀλήθεια,SDBG-01,61255
ἀληθεύω,SDBG-01,61733
ἀληθής,SDBG-01,61907
ἀληθινός,SDBG-01,62428
ἀλήθω,SDBG-01,62949
ἀληθῶς,SDBG-01,63112
ἁλιεύς,SDBG-01,63361
ἁλιεύω,SDBG-01,63532
ἁλίζω,SDBG-01,63729
ἀλίσγημα,SDBG-01,64001
ἀλλά,SDBG-01,64169
ἀλλάσσω,SDBG-01,65551
ἀλλαχόθεν,SDBG-01,65959
ἀλλαχοῦ,SDBG-01,66127
ἀλληγορέω,SDBG-01,66290
ἁλληλουϊά,SDBG-01,66476
ἀλλήλων,SDBG-01,66645
ἀλλογενής,SDBG-01,66974
ἅλλομαι,SDBG-01,67152
ἄλλος,SDBG-01,67480
ἀλλοτριεπίσκοπος,SDBG-01,67999
ἀλλότριος,SDBG-01,68177
ἀλλόφυλος,SDBG-01,68637
ἄλλως,SDBG-01,68867
Ἀλμεί,SDBG-01,69073
ἀλοάω,SDBG-01,69216
ἄλογος,SDBG-01,69392
ἀλόη,SDBG-01,69715
ἅλς,SDBG-01,69885
ἁλυκός,SDBG-01,70047
ἄλυπος,SDBG-01,70222
ἅλυσις,SDBG-01,70409
ἀλυσιτελής,SDBG-01,70735
ἄλφα,SDBG-01,70918
Ἁλφαῖος,SDBG-01,71103
ἅλων,SDBG-01,71354
ἀλώπηξ,SDBG-01,71665
ἅλωσις,SDBG-01,71986
ἅμα,SDBG-01,72184
ἀμαθής,SDBG-01,72486
ἀμαράντινος,SDBG-01,72706
ἀμάραντος,SDBG-01,72894
ἁμαρτάνω,SDBG-01,73082
ἁμάρτημα,SDBG-01,73328
ἁμαρτία,SDBG-01,73507
ἀμάρτυρος,SDBG-01,74185
ἁμαρτωλός,SDBG-01,74359
ἄμαχος,SDBG-01,74744
ἀμάω,SDBG-01,74925
ἀμέθυστος,SDBG-01,75082
ἀμελέω,SDBG-01,75245
ἄμεμπτος,SDBG-01,75463
ἀμέμπτως,SDBG-01,75659
ἀμέριμνος,SDBG-01,75845
ἀμετάθετος,SDBG-01,76051
ἀμετακίνητος,SDBG-01,76241
ἀμεταμέλητος,SDBG-01,76427
ἀμετανόητος,SDBG-01,76610
ἄμετρος,SDBG-01,76796
ἀμήν,SDBG-01,76982
ἀμήτωρ,SDBG-01,77315
ἀμίαντος,SDBG-01,77525
Ἀμιναδάβ,SDBG-01,77709
ἄμμος,SDBG-01,77868
ἀμνός,SDBG-01,78189
ἀμοιβή,SDBG-01,78366
ἄμπελος,SDBG-01,78537
ἀμπελουργός,SDBG-01,78729
ἀμπελών,SDBG-01,78908
Ἀμπλιᾶτος,SDBG-01,79119
ἀμύνομαι,SDBG-01,79269
ἀμφιβάλλω,SDBG-01,79462
ἀμφίβληστρον,SDBG-01,79635
ἀμφιέζω,SDBG-01,79810
ἀμφιέννυμι,SDBG-01,80129
Ἀμφίπολις,SDBG-01,80507
ἄμφοδον,SDBG-01,80658
ἀμφότεροι,SDBG-01,80842
ἀμώμητος,SDBG-01,81163
ἄμωμον,SDBG-01,81348
ἄμωμος,SDBG-01,81524
Ἀμών,SDBG-01,81873
Ἀμώς,SDBG-01,82016
ἄν,SDBG-01,82276
ἀνά,SDBG-01,82785
ἀναβαθμός,SDBG-01,83572
ἀναβαίνω,SDBG-01,83763
ἀναβάλλω,SDBG-01,84638
ἀναβιβάζω,SDBG-01,84810
ἀναβλέπω,SDBG-01,84987
ἀνάβλεψις,SDBG-01,85328
ἀναβοάω,SDBG-01,85519
ἀναβολή,SDBG-01,85694
ἀνάγαιον,SDBG-01,85869
ἀναγγέλλω,SDBG-01,86046
ἀναγεννάω,SDBG-01,86264
ἀναγινώσκω,SDBG-01,86438
ἀναγκάζω,SDBG-01,86693
ἀναγκαῖος,SDBG-01,86882
ἀναγκαστῶς,SDBG-01,87199
ἀνάγκη,SDBG-01,87368
ἀναγνωρίζω,SDBG-01,87877
ἀνάγνωσις,SDBG-01,88053
ἀνάγω,SDBG-01,88258
ἀναδείκνυμι,SDBG-01,88813
ἀνάδειξις,SDBG-01,89152
ἀναδέχομαι,SDBG-01,89347
ἀναδίδωμι,SDBG-01,89718
ἀναζάω,SDBG-01,89895
ἀναζητέω,SDBG-01,90241
ἀναζώννυμι,SDBG-01,90421
ἀναζωπυρέω,SDBG-01,90609
ἀναθάλλω,SDBG-01,90784
ἀνάθεμα,SDBG-01,90968
ἀναθεματίζω,SDBG-01,91277
ἀναθεωρέω,SDBG-01,91486
ἀνάθημα,SDBG-01,91793
ἀναίδεια,SDBG-01,91964
ἀναίρεσις,SDBG-01,92154
ἀναιρέω,SDBG-01,92345
ἀναίτιος,SDBG-01,92880
ἀνακαθίζω,SDBG-01,93058
ἀνακαινίζω,SDBG-01,93230
ἀνακαινόω,SDBG-01,93411
ἀνακαίνωσις,SDBG-01,93725
ἀνακαλύπτω,SDBG-01,93903
ἀνακάμπτω,SDBG-01,94078
ἀνάκειμαι,SDBG-01,94471
ἀνακεφαλαιόω,SDBG-01,94983
ἀνακλίνω,SDBG-01,95167
ἀνακράζω,SDBG-01,95657
ἀνακρίνω,SDBG-01,95856
ἀνάκρισις,SDBG-01,96529
ἀνακύπτω,SDBG-01,96721
ἀναλαμβάνω,SDBG-01,96915
ἀνάλημψις,SDBG-01,97387
ἀναλίσκω,SDBG-01,97569
ἀναλογία,SDBG-01,97773
ἀναλογίζομαι,SDBG-01,97949
ἄναλος,SDBG-01,98160
ἀνάλυσις,SDBG-01,98338
ἀναλύω,SDBG-01,98554
ἀναμάρτητος,SDBG-01,98905
ἀναμένω,SDBG-01,99082
ἀναμιμνῄσκω,SDBG-01,99278
ἀνάμνησις,SDBG-01,99639
ἀνανεόω,SDBG-01,99816
ἀνανήφω,SDBG-01,99986
Ἁνανίας,SDBG-01,100155
ἀναντίρρητος,SDBG-01,100534
ἀναντιρρήτως,SDBG-01,100723
ἀνάξιος,SDBG-01,100904
ἀναξίως,SDBG-01,101087
ἀνάπαυσις,SDBG-01,101396
ἀναπαύω,SDBG-01,101968
ἀναπείθω,SDBG-01,102579
ἀνάπειρος,SDBG-01,102748
ἀναπέμπω,SDBG-01,102940
ἀναπηδάω,SDBG-01,103245
ἀναπίπτω,SDBG-01,103420
ἀναπληρόω,SDBG-01,103766
ἀναπολόγητος,SDBG-01,104645
ἀναπτύσσω,SDBG-01,104819
ἀνάπτω,SDBG-01,104988
ἀναρίθμητος,SDBG-01,105187
ἀνασείω,SDBG-01,105367
ἀνασκευάζω,SDBG-01,105545
ἀνασπάω,SDBG-01,105726
ἀνάστασις,SDBG-01,105915
ἀναστατόω,SDBG-01,106418
ἀνασταυρόω,SDBG-01,106591
ἀναστενάζω,SDBG-01,106756
ἀναστρέφω,SDBG-01,106927
ἀναστροφή,SDBG-01,107305
ἀνατάσσομαι,SDBG-01,107537
ἀνατέλλω,SDBG-01,107718
ἀνατίθημι,SDBG-01,108217
ἀνατολή,SDBG-01,108390
ἀνατρέπω,SDBG-01,108847
ἀνατρέφω,SDBG-01,109154
ἀναφαίνω,SDBG-01,109491
ἀναφέρω,SDBG-01,109678
ἀναφωνέω,SDBG-01,110142
ἀνάχυσις,SDBG-01,110347
ἀναχωρέω,SDBG-01,110528
ἀνάψυξις,SDBG-01,110884
ἀναψύχω,SDBG-01,111204
ἀνδραποδιστής,SDBG-01,111376
Ἀνδρέας,SDBG-01,111558
ἀνδρίζομαι,SDBG-01,111720
Ἀνδρόνικος,SDBG-01,111902
ἀνδροφόνος,SDBG-01,112052
ἀνέγκλητος,SDBG-01,112231
ἀνεκδιήγητος,SDBG-01,112407
ἀνεκλάλητος,SDBG-01,112582
ἀνέκλειπτος,SDBG-01,112779
ἀνεκτός,SDBG-01,112962
ἀνελεήμων,SDBG-01,113149
ἀνέλεος,SDBG-01,113328
ἀνεμίζω,SDBG-01,113508
ἄνεμος,SDBG-01,113705
ἀνένδεκτος,SDBG-01,113920
ἀνεξεραύνητος,SDBG-01,114089
ἀνεξίκακος,SDBG-01,114303
ἀνεξιχνίαστος,SDBG-01,114485
ἀνεπαίσχυντος,SDBG-01,114700
ἀνεπίλημπτος,SDBG-01,114877
ἀνέρχομαι,SDBG-01,115057
ἄνεσις,SDBG-01,115240
ἀνετάζω,SDBG-01,115598
ἄνευ,SDBG-01,115790
ἀνεύθετος,SDBG-01,116035
ἀνευρίσκω,SDBG-01,116205
ἀνέχω,SDBG-01,116384
ἀνεψιός,SDBG-01,116706
ἄνηθον,SDBG-01,116874
ἀνήκω,SDBG-01,117035
ἀνήμερος,SDBG-01,117206
ἀνήρ,SDBG-01,117395
ἀνθίστημι,SDBG-01,118097
ἀνθομολογέομαι,SDBG-01,118454
ἄνθος,SDBG-01,118628
ἀνθρακιά,SDBG-01,118803
ἄνθραξ,SDBG-01,118947
ἀνθρωπάρεσκος,SDBG-01,119082
ἀνθρώπινος,SDBG-01,119267
ἀνθρωποκτόνος,SDBG-01,119591
ἄνθρωπος,SDBG-01,119778
ἀνθύπατος,SDBG-01,121576
ἀνίημι,SDBG-01,121753
ἄνιπτος,SDBG-01,122236
ἀνίστημι,SDBG-01,122417
Ἅννα,SDBG-01,123801
Ἅννας,SDBG-01,123950
ἀνόητος,SDBG-01,124102
ἄνοια,SDBG-01,124316
ἀνοίγω,SDBG-01,124632
ἀνοικοδομέω,SDBG-01,125693
ἄνοιξις,SDBG-01,125878
ἀνομία,SDBG-01,126075
ἄνομος,SDBG-01,126277
ἀνόμως,SDBG-01,126765
ἀνορθόω,SDBG-01,126936
ἀνόσιος,SDBG-01,127400
ἀνοχή,SDBG-01,127579
ἀνταγωνίζομαι,SDBG-01,127765
ἀντάλλαγμα,SDBG-01,127928
ἀνταναπληρόω,SDBG-01,128098
ἀνταποδίδωμι,SDBG-01,128273
ἀνταπόδομα,SDBG-01,128664
ἀνταπόδοσις,SDBG-01,128971
ἀνταποκρίνομαι,SDBG-01,129147
ἀντέχω,SDBG-01,129443
ἀντί,SDBG-01,129912
ἀντιβάλλω,SDBG-01,130650
ἀντιδιατίθημι,SDBG-01,130819
ἀντίδικος,SDBG-01,131025
ἀντίθεσις,SDBG-01,131340
ἀντικαθίστημι,SDBG-01,131509
ἀντικαλέω,SDBG-01,131681
ἀντίκειμαι,SDBG-01,131844
ἄντικρυς,SDBG-01,132053
ἀντιλαμβάνω,SDBG-01,132222
ἀντιλέγω,SDBG-01,132693
ἀντίλημψις,SDBG-01,132883
ἀντιλογία,SDBG-01,133052
ἀντιλοιδορέω,SDBG-01,133516
ἀντίλυτρον,SDBG-01,133679
ἀντιμετρέω,SDBG-01,133855
ἀντιμισθία,SDBG-01,134029
Ἀντιόχεια,SDBG-01,134222
Ἀντιοχεύς,SDBG-01,134499
ἀντιπαρέρχομαι,SDBG-01,134650
Ἀντιπᾶς,SDBG-01,134824
Ἀντιπατρίς,SDBG-01,134975
ἀντιπέρα,SDBG-01,135126
ἀντιπίπτω,SDBG-01,135301
ἀντιστρατεύω,SDBG-01,135465
ἀντιτάσσω,SDBG-01,135638
ἀντίτυπος,SDBG-01,135848
ἀντίχριστος,SDBG-01,136053
ἀντλέω,SDBG-01,136229
ἄντλημα,SDBG-01,136405
ἀντοφθαλμέω,SDBG-01,136584
ἄνυδρος,SDBG-01,136752
ἀνυπόκριτος,SDBG-01,136935
ἀνυπότακτος,SDBG-01,137145
ἄνω,SDBG-01,137461
ἄνωθεν,SDBG-01,137826
ἀνωτερικός,SDBG-01,138496
ἀνώτερος,SDBG-01,138677
ἀνωφελής,SDBG-01,138983
ἀξίνη,SDBG-01,139159
ἄξιος,SDBG-01,139329
ἀξιόω,SDBG-01,139725
ἀξίως,SDBG-01,140237
ἀόρατος,SDBG-01,140573
Ἀουλία,SDBG-01,140761
ἀπαγγέλλω,SDBG-01,140893
ἀπάγχω,SDBG-01,141271
ἀπάγω,SDBG-01,141451
ἀπαίδευτος,SDBG-01,142270
ἀπαίρω,SDBG-01,142458
ἀπαιτέω,SDBG-01,142681
ἀπαλγέω,SDBG-01,142845
ἀπαλλάσσω,SDBG-01,143021
ἀπαλλοτριόω,SDBG-01,143474
ἁπαλός,SDBG-01,143649
ἀπαντάω,SDBG-01,143816
ἀπάντησις,SDBG-01,144001
ἅπαξ,SDBG-01,144194
ἀπαράβατος,SDBG-01,144690
ἀπαρασκεύαστος,SDBG-01,144880
ἀπαρνέομαι,SDBG-01,145059
ἀπαρτισμός,SDBG-01,145556
ἀπαρχή,SDBG-01,145738
ἅπας,SDBG-01,146188
ἀπασπάζομαι,SDBG-01,146459
ἀπατάω,SDBG-01,146645
ἀπάτη,SDBG-01,146860
ἀπάτωρ,SDBG-01,147079
ἀπαύγασμα,SDBG-01,147289
ἀπείθεια,SDBG-01,147465
ἀπειθέω,SDBG-01,147797
ἀπειθής,SDBG-01,148131
ἀπειλέω,SDBG-01,148312
ἀπειλή,SDBG-01,148495
ἄπειμι,SDBG-01,148691
ἀπεῖπον,SDBG-01,149031
ἀπείραστος,SDBG-01,149339
ἄπειρος,SDBG-01,149521
ἀπεκδέχομαι,SDBG-01,149703
ἀπεκδύομαι,SDBG-01,150034
ἀπέκδυσις,SDBG-01,150209
